Index,composition,target,pred-0,uncertainty
0,Ba1Sr7V8O24,29.74770736694336,30.933921813964844,3.9538538455963135
1,Ba2Ca6Fe8O24,171.60809326171875,173.5832977294922,6.439255714416504
2,Ba2Cd2Pr4Ni8O24,284.898193359375,293.95709228515625,7.857401371002197
3,Ba2Gd6Fe8O24,70.97341918945312,70.36593627929688,4.8462114334106445
4,Ba2La6Co8O24,59.63499069213867,67.38397216796875,4.033650875091553
5,Ba2La6Fe8O24,0.0,-0.3560638427734375,1.0624890327453613
6,Ba2La6Ga8O24,94.50621032714844,95.50192260742188,6.649146556854248
7,Ba2La6Mn8O24,43.36371994018555,37.47254943847656,4.636469841003418
8,Ba2La6Ni8O24,162.30857849121094,161.2520294189453,5.847400188446045
9,Ba2La6Sc8O24,14.094444274902344,9.622795104980469,4.8261518478393555
10,Ba2La6Ti8O24,14.810051918029785,12.509513854980469,2.049799919128418
11,Ba2Mg6Fe8O24,515.8053588867188,467.99853515625,119.65960693359375
12,Ba2Nd6Fe8O24,132.8149871826172,132.366943359375,7.288314342498779
13,Ba2Pr6Cr8O24,33.65498352050781,28.56438446044922,4.110065937042236
14,Ba2Pr6Fe8O24,58.885318756103516,61.02445602416992,3.122354745864868
15,Ba2Pr6Ga8O24,155.46507263183594,156.39390563964844,6.137099266052246
16,Ba2Pr6Mn8O24,51.309017181396484,49.86993408203125,3.951044797897339
17,Ba2Pr6Ni8O24,162.89218139648438,163.14239501953125,5.7978739738464355
18,Ba2Pr6Sc8O24,65.9849624633789,65.96028137207031,3.363692045211792
19,Ba2Pr6Ti8O24,10.174511909484863,8.232872009277344,1.5404951572418213
20,Ba2Pr6V8O24,18.97350311279297,14.025474548339844,4.567290782928467
21,Ba2Sn2Pr4Ni8O24,276.34027099609375,277.7269592285156,8.328536987304688
22,Ba2Sr6Co8O24,106.74575805664062,105.5094223022461,3.78757905960083
23,Ba2Sr6Fe4Co4O24,109.48895263671875,108.38758850097656,3.4941322803497314
24,Ba2Sr6Fe4Ni4O24,183.2712860107422,186.84280395507812,6.102268218994141
25,Ba2Sr6Fe6Co2O24,105.72218322753906,108.40696716308594,3.1067721843719482
26,Ba2Sr6Fe6Ni2O24,135.95445251464844,138.81297302246094,4.176687240600586
27,Ba2Sr6Fe7Co1O24,113.0606460571289,113.17076873779297,3.405708074569702
28,Ba2Sr6Fe8O24,89.50296020507812,94.435302734375,3.4538724422454834
29,Ba2Sr6Mn1Fe7O24,102.77542114257812,103.9087905883789,3.177914619445801
30,Ba2Sr6Mn2Fe6O24,96.03604125976562,96.73497772216797,3.453721523284912
31,Ba2Sr6Mn4Fe4O24,86.69975280761719,87.7775650024414,2.9973747730255127
32,Ba2Sr6Mn8O24,113.88619995117188,116.01361846923828,5.650320529937744
33,Ba2Sr6Ni8O24,258.82806396484375,265.8447265625,8.51369857788086
34,Ba2Sr6V8O24,42.133506774902344,35.24247741699219,5.496269226074219
35,Ba2Y6Co8O24,113.4830551147461,110.33369445800781,5.584555149078369
36,Ba2Y6Cr8O24,101.75572967529297,98.13336944580078,4.42526912689209
37,Ba2Y6Fe8O24,84.72896575927734,80.73163604736328,3.7425177097320557
38,Ba2Y6Ga8O24,184.3874053955078,181.99789428710938,6.335469722747803
39,Ba2Y6Mn8O24,91.10598754882812,89.39788055419922,3.7502758502960205
40,Ba2Y6Ni8O24,152.57089233398438,156.90528869628906,8.27048110961914
41,Ba2Y6Sc8O24,94.6025619506836,91.98249816894531,3.862924098968506
42,Ba2Y6Ti8O24,66.50125122070312,63.292476654052734,5.859166145324707
43,Ba2Y6V8O24,33.004798889160156,31.75823974609375,4.376602649688721
44,Ba3Bi1Pr4Co8O24,109.03340911865234,108.61463928222656,4.89961051940918
45,Ba3Bi4La1Fe8O24,171.95669555664062,169.20654296875,6.290004730224609
46,Ba3Cd1Pr4Ni8O24,257.0759582519531,260.87481689453125,7.282634258270264
47,Ba3Cd4La1Fe8O24,258.6653137207031,258.8755187988281,10.576640129089355
48,Ba3Sn4La1Fe8O24,285.9481506347656,287.93560791015625,10.577008247375488
49,Ba3Sr3La2Mn1Fe7O24,0.0,-0.61151123046875,4.862773418426514
50,Ba4Ba4Mn2Fe6O24,271.9065856933594,238.20327758789062,127.6125717163086
51,Ba4Bi4Fe8O24,187.39105224609375,180.71121215820312,7.2501749992370605
52,Ba4Bi4Zr7Fe1O24,138.89285278320312,139.5687255859375,9.477997779846191
53,Ba4Ca4Co6Ni2O24,247.6849822998047,242.40719604492188,7.2170796394348145
54,Ba4Ca4Co7Ni1O24,212.7566375732422,215.50494384765625,5.866385459899902
55,Ba4Ca4Fe1Co7O24,187.8944091796875,193.48605346679688,5.724472999572754
56,Ba4Ca4Fe1Ni7O24,332.2121276855469,328.8066711425781,8.777665138244629
57,Ba4Ca4Fe2Ni6O24,317.35687255859375,313.7952575683594,8.576366424560547
58,Ba4Ca4Fe8O24,163.1857452392578,158.48199462890625,9.288591384887695
59,Ba4Ca4Mn1Ni7O24,349.60540771484375,346.4444885253906,9.521133422851562
60,Ba4Ca4Mn2Ni6O24,346.0879211425781,332.5152893066406,9.98326587677002
61,Ba4Ca4Mn4Ni4O24,313.7228698730469,280.4913330078125,8.803609848022461
62,Ba4Ca4Mn6Fe2O24,192.0104217529297,185.94882202148438,6.156210899353027
63,Ba4Ca4Mn6Ni2O24,234.96885681152344,234.2109375,7.186196804046631
64,Ba4Ca4Mn7Co1O24,206.61013793945312,203.602294921875,5.817699909210205
65,Ba4Ca4Mn7Fe1O24,192.71275329589844,189.2744598388672,5.7823920249938965
66,Ba4Ca4Mn7Ni1O24,213.33322143554688,208.32130432128906,5.725491046905518
67,Ba4Ca4Ni4Co4O24,330.9399108886719,309.23272705078125,9.266862869262695
68,Ba4Ca4Ni6Co2O24,364.70709228515625,369.0784606933594,8.612727165222168
69,Ba4Ca4Ni7Co1O24,354.7377624511719,355.71136474609375,8.542645454406738
70,Ba4Cd4Fe8O24,278.98468017578125,282.61138916015625,9.698793411254883
71,Ba4Cd4Hf1Zr6Fe1O24,98.58075714111328,91.97701263427734,6.788434028625488
72,Ba4Cd4Zr7Fe1O24,151.5536651611328,149.6896514892578,7.835561752319336
73,Ba4Ce4Mn8O24,119.11416625976562,121.43350982666016,4.255813121795654
74,Ba4Dy4Fe8O24,236.1773223876953,239.32516479492188,11.628478050231934
75,Ba4Dy4Mn8O24,137.40870666503906,133.25836181640625,3.6623666286468506
76,Ba4Gd4Co8O24,130.59739685058594,126.88411712646484,7.383190631866455
77,Ba4Gd4Fe8O24,108.66685485839844,109.32508087158203,6.030494213104248
78,Ba4Gd4Mn8O24,105.69316864013672,104.48233795166016,5.370567798614502
79,Ba4Ho4Fe8O24,254.26504516601562,257.2563781738281,11.282671928405762
80,Ba4Ho4Mn8O24,144.19456481933594,140.1375732421875,3.8504557609558105
81,Ba4La1Mn8Zn3O24,244.55892944335938,253.43313598632812,9.640277862548828
82,Ba4La1Zn3Co8O24,259.72113037109375,269.9891662597656,8.440585136413574
83,Ba4La1Zn3Ni8O24,0.0,17.398056030273438,20.050086975097656
84,Ba4La4Co8O24,117.65052795410156,115.0384521484375,3.735710859298706
85,Ba4La4Cr8O24,62.167964935302734,64.89021301269531,5.148612022399902
86,Ba4La4Fe8O24,3.608107328414917,-0.1383819580078125,1.4530185461044312
87,Ba4La4Ga8O24,169.76937866210938,167.23779296875,8.825716018676758
88,Ba4La4Ni8O24,210.80892944335938,212.3606719970703,7.282470226287842
89,Ba4La4Sc8O24,42.295894622802734,52.3001708984375,9.662151336669922
90,Ba4La4Ti8O24,13.804608345031738,11.092826843261719,1.8561921119689941
91,Ba4Mg4Fe8O24,408.48858642578125,419.4227294921875,21.329004287719727
92,Ba4Nd4Mn8O24,93.96023559570312,92.83877563476562,4.085277080535889
93,Ba4Pr4Co8O24,113.9014892578125,111.92786407470703,4.992867946624756
94,Ba4Pr4Cr8O24,100.44019317626953,102.3270263671875,8.868974685668945
95,Ba4Pr4Fe8O24,78.18172454833984,81.47711181640625,5.532689571380615
96,Ba4Pr4Ga8O24,234.8007049560547,234.07479858398438,8.029815673828125
97,Ba4Pr4Hf4Co4O24,99.76252746582031,101.03807067871094,6.18687629699707
98,Ba4Pr4Hf4Fe4O24,0.0,10.4583740234375,26.194486618041992
99,Ba4Pr4Hf4Ni4O24,230.92190551757812,233.10693359375,10.992549896240234
100,Ba4Pr4Hf6Co2O24,48.46453094482422,45.08375549316406,6.115502834320068
101,Ba4Pr4Hf7Co1O24,185.5245361328125,191.3477325439453,8.666847229003906
102,Ba4Pr4Hf7Ni1O24,229.06468200683594,241.39569091796875,11.61825180053711
103,Ba4Pr4Mn6Co2O24,86.53565979003906,112.39586639404297,6.466958045959473
104,Ba4Pr4Mn6Cu2O24,132.10902404785156,135.3299102783203,5.745684623718262
105,Ba4Pr4Mn6Fe2O24,80.4591064453125,91.55696105957031,7.478849411010742
106,Ba4Pr4Mn6Ni2O24,112.57384490966797,125.73123931884766,6.4220356941223145
107,Ba4Pr4Mn8O24,53.5428581237793,52.42184829711914,9.582483291625977
108,Ba4Pr4Nb4Co4O24,52.0286750793457,53.155269622802734,4.580305099487305
109,Ba4Pr4Nb4Fe4O24,42.168975830078125,49.582801818847656,5.7900471687316895
110,Ba4Pr4Nb4Ni4O24,134.50643920898438,132.5916748046875,6.746870994567871
111,Ba4Pr4Nb6Co2O24,251.36029052734375,247.78741455078125,16.583776473999023
112,Ba4Pr4Nb7Fe1O24,202.66455078125,217.00814819335938,16.471599578857422
113,Ba4Pr4Ni8O24,214.36416625976562,219.80715942382812,7.516279220581055
114,Ba4Pr4Sc8O24,94.3019027709961,91.90473175048828,5.954916477203369
115,Ba4Pr4Ta4Co4O24,39.961795806884766,40.48944854736328,4.385040760040283
116,Ba4Pr4Ta4Fe4O24,31.520248413085938,34.775917053222656,4.098093032836914
117,Ba4Pr4Ta4Ni4O24,139.34507751464844,139.92398071289062,6.648796558380127
118,Ba4Pr4Ta7Co1O24,280.87646484375,285.6346130371094,11.45863151550293
119,Ba4Pr4Ta7Fe1O24,286.0149230957031,282.9034423828125,11.412708282470703
120,Ba4Pr4Ta7Ni1O24,299.6924743652344,310.7922668457031,11.81289291381836
121,Ba4Pr4Ti8O24,11.590498924255371,11.359573364257812,1.6817247867584229
122,Ba4Pr4V8O24,57.14438247680664,54.65018081665039,8.251934051513672
123,Ba4Pr4Zr4Co4O24,77.86843872070312,74.6388931274414,5.3911356925964355
124,Ba4Pr4Zr4Fe4O24,126.77734375,135.6892547607422,7.555360794067383
125,Ba4Pr4Zr6Fe2O24,202.28395080566406,205.9200439453125,14.328193664550781
126,Ba4Pr4Zr6Ni2O24,128.44886779785156,132.26576232910156,7.58160924911499
127,Ba4Pr4Zr7Co1O24,165.77842712402344,165.099853515625,7.509622573852539
128,Ba4Pr4Zr7Fe1O24,175.56939697265625,173.26785278320312,7.806643009185791
129,Ba4Pr4Zr7Ni1O24,211.47682189941406,212.10040283203125,8.754817008972168
130,Ba4Sm4Fe8O24,157.71559143066406,151.25875854492188,12.27709674835205
131,Ba4Sn4Hf1Zr6Fe1O24,85.233642578125,77.50753784179688,5.72730016708374
132,Ba4Sn4Zr7Fe1O24,137.1260528564453,138.9542694091797,8.416828155517578
133,Ba4Sr4Al1Fe7O24,127.82579040527344,127.18612670898438,3.4587669372558594
134,Ba4Sr4Al6Fe2O24,206.15823364257812,207.45660400390625,7.446041584014893
135,Ba4Sr4Al8O24,212.30252075195312,217.37109375,9.39664363861084
136,Ba4Sr4Co4Ni4O24,223.624755859375,224.76739501953125,6.971741199493408
137,Ba4Sr4Co6Ni2O24,182.22097778320312,179.22438049316406,5.388167381286621
138,Ba4Sr4Co8O24,122.3160400390625,121.8126220703125,4.342016696929932
139,Ba4Sr4Cu8O24,288.486572265625,292.1861572265625,8.298998832702637
140,Ba4Sr4Fe1Co7O24,120.40352630615234,125.00608825683594,3.8106956481933594
141,Ba4Sr4Fe1Ni7O24,242.96546936035156,243.04269409179688,8.06257152557373
142,Ba4Sr4Fe2Co6O24,123.75401306152344,123.46149444580078,3.4972310066223145
143,Ba4Sr4Fe2Cu6O24,253.56044006347656,254.20669555664062,7.864046573638916
144,Ba4Sr4Fe2Ni6O24,228.16969299316406,229.98025512695312,7.348779201507568
145,Ba4Sr4Fe4Co4O24,126.79849243164062,126.16544342041016,3.6592564582824707
146,Ba4Sr4Fe4Cu4O24,218.94639587402344,218.77932739257812,6.720937252044678
147,Ba4Sr4Fe4Ni4O24,184.9014434814453,186.753662109375,5.888124465942383
148,Ba4Sr4Fe6Cu2O24,151.7974395751953,146.7283172607422,4.290958881378174
149,Ba4Sr4Fe7Co1O24,117.24706268310547,116.54257202148438,3.8563694953918457
150,Ba4Sr4Ga2Fe6O24,145.1978302001953,148.05770874023438,4.563305854797363
151,Ba4Sr4Ga4Fe4O24,202.68968200683594,204.4722137451172,6.670989990234375
152,Ba4Sr4Ga6Fe2O24,251.77174377441406,252.82632446289062,8.447059631347656
153,Ba4Sr4Ga8O24,289.7129821777344,289.2829284667969,9.256610870361328
154,Ba4Sr4Mn1Co7O24,124.84257507324219,126.79490661621094,3.508928060531616
155,Ba4Sr4Mn1Fe7O24,97.9185791015625,103.10334014892578,3.706470251083374
156,Ba4Sr4Mn1Ni7O24,251.70347595214844,251.68035888671875,8.689695358276367
157,Ba4Sr4Mn2Co6O24,134.599609375,131.89254760742188,3.5075695514678955
158,Ba4Sr4Mn2Fe6O24,104.37297058105469,100.59800720214844,4.396378040313721
159,Ba4Sr4Mn4Co4O24,138.0912322998047,138.19638061523438,5.498356342315674
160,Ba4Sr4Mn4Ni4O24,199.57809448242188,201.7712860107422,6.274786949157715
161,Ba4Sr4Mn6Co2O24,165.10972595214844,165.76797485351562,5.641791820526123
162,Ba4Sr4Mn6Fe2O24,126.81816864013672,123.6115493774414,4.545778274536133
163,Ba4Sr4Mn6Ni2O24,180.03517150878906,177.07460021972656,5.7458176612854
164,Ba4Sr4Mn7Co1O24,162.78421020507812,160.65213012695312,6.059220314025879
165,Ba4Sr4Mn7Fe1O24,133.88336181640625,130.007568359375,4.897597789764404
166,Ba4Sr4Mn8O24,137.79190063476562,139.26779174804688,6.584810733795166
167,Ba4Sr4Ni4Co4O24,227.71775817871094,224.76739501953125,6.971738815307617
168,Ba4Sr4Ni6Co2O24,283.04241943359375,286.671142578125,7.814276218414307
169,Ba4Sr4Ni7Co1O24,272.87158203125,275.779296875,8.208333015441895
170,Ba4Sr4Ni8O24,296.6302185058594,294.416748046875,8.017312049865723
171,Ba4Sr4V8O24,66.96310424804688,66.39666748046875,12.918368339538574
172,Ba4Sr4Zn1Fe7O24,119.77498626708984,125.1197509765625,4.11800479888916
173,Ba4Sr4Zn2Fe6O24,150.4727020263672,151.31649780273438,5.03169059753418
174,Ba4Sr4Zn4Fe4O24,219.40213012695312,214.0353546142578,7.074948310852051
175,Ba4Sr4Zn6Fe2O24,294.8931884765625,290.6029357910156,8.833439826965332
176,Ba4Sr4Zn8O24,377.50201416015625,363.66046142578125,11.125359535217285
177,Ba4Y4Cr8O24,160.8491668701172,151.37081909179688,6.7915544509887695
