Index,composition,target,pred-0,uncertainty
0,Ba1Sr7V8O24,29.74770736694336,28.862197875976562,3.124242067337036
1,Ba2Ca6Fe8O24,171.60809326171875,170.49295043945312,6.4330267906188965
2,Ba2Dy6Fe8O24,270.0079040527344,276.0911865234375,12.525129318237305
3,Ba2Gd6Fe8O24,70.97341918945312,69.1436767578125,3.257275342941284
4,Ba2Ho6Fe8O24,291.3846130371094,295.77392578125,14.496344566345215
5,Ba2La6Co8O24,59.63499069213867,58.94594192504883,3.2865869998931885
6,Ba2La6Cr8O24,16.66840934753418,17.425582885742188,6.327418804168701
7,Ba2La6Fe8O24,0.0,-0.0899658203125,1.0094972848892212
8,Ba2La6Ga8O24,94.50621032714844,95.58370208740234,5.925654888153076
9,Ba2La6Mn8O24,43.36371994018555,44.114707946777344,2.634429931640625
10,Ba2La6Ni8O24,162.30857849121094,163.82371520996094,5.952919006347656
11,Ba2La6Sc8O24,14.094444274902344,10.448921203613281,4.731925010681152
12,Ba2La6Ti8O24,14.810051918029785,15.277145385742188,1.8120512962341309
13,Ba2La6V8O24,53.85203552246094,54.9095344543457,5.104958534240723
14,Ba2Nd6Fe8O24,132.8149871826172,136.60377502441406,8.797651290893555
15,Ba2Pr6Co8O24,62.494049072265625,62.98350143432617,2.937988042831421
16,Ba2Pr6Cr8O24,33.65498352050781,34.006622314453125,4.489096164703369
17,Ba2Pr6Fe8O24,58.885318756103516,59.79404830932617,2.754763603210449
18,Ba2Pr6Ga8O24,155.46507263183594,160.82611083984375,5.63247537612915
19,Ba2Pr6Mn8O24,51.309017181396484,49.54755783081055,2.9729275703430176
20,Ba2Pr6Ni8O24,162.89218139648438,163.51315307617188,5.266129493713379
21,Ba2Pr6Sc8O24,65.9849624633789,64.95458984375,3.372863531112671
22,Ba2Pr6Ti8O24,10.174511909484863,8.59478759765625,1.8976513147354126
23,Ba2Sm6Fe8O24,178.23573303222656,182.38385009765625,13.031691551208496
24,Ba2Sn2Pr4Ni8O24,276.34027099609375,282.908935546875,7.546197891235352
25,Ba2Sr6Co8O24,106.74575805664062,106.643310546875,3.7345080375671387
26,Ba2Sr6Fe4Co4O24,109.48895263671875,112.63105773925781,3.552765369415283
27,Ba2Sr6Fe4Ni4O24,183.2712860107422,183.38180541992188,4.819136142730713
28,Ba2Sr6Fe6Ni2O24,135.95445251464844,138.10391235351562,3.9222264289855957
29,Ba2Sr6Fe7Co1O24,113.0606460571289,111.98683166503906,3.269260883331299
30,Ba2Sr6Fe8O24,89.50296020507812,88.31604766845703,3.535029411315918
31,Ba2Sr6Mn1Fe7O24,102.77542114257812,101.75569152832031,2.9911997318267822
32,Ba2Sr6Mn2Fe6O24,96.03604125976562,96.6430892944336,3.3861663341522217
33,Ba2Sr6Mn4Fe4O24,86.69975280761719,88.44347381591797,3.4860639572143555
34,Ba2Sr6Mn8O24,113.88619995117188,114.82614135742188,3.997393846511841
35,Ba2Sr6Ni8O24,258.82806396484375,264.10845947265625,9.736916542053223
36,Ba2Sr6V8O24,42.133506774902344,39.994598388671875,4.9267072677612305
37,Ba2Y6Co8O24,113.4830551147461,113.50640869140625,5.116669654846191
38,Ba2Y6Cr8O24,101.75572967529297,102.56258392333984,4.386356830596924
39,Ba2Y6Fe8O24,84.72896575927734,85.64505004882812,3.7298150062561035
40,Ba2Y6Ga8O24,184.3874053955078,189.63900756835938,5.993016719818115
41,Ba2Y6Mn8O24,91.10598754882812,93.74451446533203,3.595787286758423
42,Ba2Y6Ni8O24,152.57089233398438,156.7732696533203,7.198976039886475
43,Ba2Y6Sc8O24,94.6025619506836,95.93782806396484,3.362802743911743
44,Ba2Y6Ti8O24,66.50125122070312,65.13703155517578,4.274848461151123
45,Ba2Y6V8O24,33.004798889160156,29.362884521484375,4.632346153259277
46,Ba3Sn1Pr4Ni8O24,263.8395690917969,267.48602294921875,7.34467077255249
47,Ba3Sn4La1Fe8O24,285.9481506347656,325.6206970214844,22.550643920898438
48,Ba3Sr3La2Mn1Fe7O24,0.0,0.6198806762695312,0.8445889353752136
49,Ba4Ba4Mn2Fe6O24,271.9065856933594,215.06517028808594,246.92483520507812
50,Ba4Ca4Co4Ni4O24,296.0959167480469,301.192138671875,10.504783630371094
51,Ba4Ca4Co6Ni2O24,247.6849822998047,243.5540008544922,7.183894157409668
52,Ba4Ca4Co7Ni1O24,212.7566375732422,215.34527587890625,6.776991367340088
53,Ba4Ca4Fe1Co7O24,187.8944091796875,191.75320434570312,5.937307357788086
54,Ba4Ca4Fe1Ni7O24,332.2121276855469,333.48974609375,10.21350383758545
55,Ba4Ca4Fe2Co6O24,205.56402587890625,194.1092987060547,6.021053314208984
56,Ba4Ca4Fe2Ni6O24,317.35687255859375,313.4195556640625,9.965496063232422
57,Ba4Ca4Fe8O24,163.1857452392578,166.9703826904297,7.560191631317139
58,Ba4Ca4Mn1Co7O24,180.6609649658203,185.06158447265625,6.227681636810303
59,Ba4Ca4Mn1Ni7O24,349.60540771484375,353.4755859375,10.701434135437012
60,Ba4Ca4Mn2Ni6O24,346.0879211425781,344.9312744140625,9.960718154907227
61,Ba4Ca4Mn4Ni4O24,313.7228698730469,286.8536071777344,10.463788032531738
62,Ba4Ca4Mn6Co2O24,198.59266662597656,195.1912078857422,5.55599308013916
63,Ba4Ca4Mn6Fe2O24,192.0104217529297,184.85116577148438,5.613852500915527
64,Ba4Ca4Mn6Ni2O24,234.96885681152344,236.49009704589844,6.519155979156494
65,Ba4Ca4Mn7Fe1O24,192.71275329589844,191.6740264892578,5.6703715324401855
66,Ba4Ca4Mn7Ni1O24,213.33322143554688,213.7576904296875,6.2241740226745605
67,Ba4Ca4Ni4Co4O24,330.9399108886719,301.192138671875,10.504783630371094
68,Ba4Ca4Ni6Co2O24,364.70709228515625,366.1170654296875,10.610711097717285
69,Ba4Ca4Ni7Co1O24,354.7377624511719,361.2137756347656,10.602365493774414
70,Ba4Dy4Fe8O24,236.1773223876953,245.23658752441406,8.379833221435547
71,Ba4Dy4Mn8O24,137.40870666503906,137.81143188476562,4.529737949371338
72,Ba4Gd4Co8O24,130.59739685058594,132.56695556640625,5.40681791305542
73,Ba4Gd4Fe8O24,108.66685485839844,113.6537094116211,4.370743274688721
74,Ba4Gd4Mn8O24,105.69316864013672,107.13214111328125,6.6102166175842285
75,Ba4Ho4Fe8O24,254.26504516601562,269.01776123046875,11.212241172790527
76,Ba4Ho4Mn8O24,144.19456481933594,143.56178283691406,4.879490852355957
77,Ba4La1Mn8Zn3O24,244.55892944335938,251.8493194580078,8.118487358093262
78,Ba4La1Zn3Co8O24,259.72113037109375,268.064208984375,8.37759017944336
79,Ba4La1Zn3Fe8O24,253.58485412597656,264.2105712890625,8.564105987548828
80,Ba4La1Zn3Ni8O24,0.0,30.267166137695312,97.0321273803711
81,Ba4La4Co8O24,117.65052795410156,116.06344604492188,4.2989397048950195
82,Ba4La4Cr8O24,62.167964935302734,67.7921142578125,6.388261318206787
83,Ba4La4Fe6Co2O24,106.616455078125,107.59148406982422,4.7102370262146
84,Ba4La4Fe8O24,3.608107328414917,0.6589279174804688,1.6060041189193726
85,Ba4La4Ga8O24,169.76937866210938,176.3734130859375,8.879110336303711
86,Ba4La4Mn8O24,78.0094985961914,79.88194274902344,3.2377655506134033
87,Ba4La4Ni8O24,210.80892944335938,217.01446533203125,7.034064769744873
88,Ba4La4Sc8O24,42.295894622802734,43.322044372558594,4.832409858703613
89,Ba4La4Ti8O24,13.804608345031738,8.444679260253906,2.924441337585449
90,Ba4La4V8O24,79.64652252197266,79.61894989013672,5.166418075561523
91,Ba4Nd4Fe8O24,122.38966369628906,125.1412582397461,8.000073432922363
92,Ba4Nd4Mn8O24,93.96023559570312,92.02618408203125,3.589770793914795
93,Ba4Pr4Co8O24,113.9014892578125,115.88195037841797,4.601322174072266
94,Ba4Pr4Cr8O24,100.44019317626953,103.76544189453125,5.394094467163086
95,Ba4Pr4Fe8O24,78.18172454833984,78.71688079833984,3.9869608879089355
96,Ba4Pr4Ga8O24,234.8007049560547,242.8094482421875,6.925909519195557
97,Ba4Pr4Hf4Co4O24,99.76252746582031,98.93830871582031,6.807586669921875
98,Ba4Pr4Hf4Fe4O24,0.0,-0.2063446044921875,1.1451987028121948
99,Ba4Pr4Hf4Ni4O24,230.92190551757812,239.00440979003906,12.69098949432373
100,Ba4Pr4Hf6Co2O24,48.46453094482422,49.95770263671875,4.081048011779785
101,Ba4Pr4Hf6Fe2O24,139.7631378173828,140.78225708007812,6.581967353820801
102,Ba4Pr4Hf6Ni2O24,140.53854370117188,142.56700134277344,5.958006381988525
103,Ba4Pr4Hf7Fe1O24,197.2462615966797,204.5061798095703,7.641636371612549
104,Ba4Pr4Mn6Co2O24,86.53565979003906,104.17372131347656,12.923620223999023
105,Ba4Pr4Mn6Cu2O24,132.10902404785156,132.97447204589844,3.593311309814453
106,Ba4Pr4Mn6Fe2O24,80.4591064453125,99.25267028808594,4.351111888885498
107,Ba4Pr4Mn8O24,53.5428581237793,53.12779235839844,3.2627596855163574
108,Ba4Pr4Nb4Co4O24,52.0286750793457,50.068756103515625,4.746308326721191
109,Ba4Pr4Nb4Fe4O24,42.168975830078125,42.31715774536133,4.8530659675598145
110,Ba4Pr4Nb4Ni4O24,134.50643920898438,133.009033203125,6.054732322692871
111,Ba4Pr4Nb6Fe2O24,211.46070861816406,215.2332763671875,8.41531753540039
112,Ba4Pr4Nb6Ni2O24,321.98956298828125,328.49176025390625,17.614723205566406
113,Ba4Pr4Nb7Co1O24,207.51571655273438,208.4696044921875,6.917323112487793
114,Ba4Pr4Nb7Fe1O24,202.66455078125,202.18063354492188,7.392267227172852
115,Ba4Pr4Ni8O24,214.36416625976562,218.58775329589844,6.876784801483154
116,Ba4Pr4Sc8O24,94.3019027709961,98.7144775390625,4.5758514404296875
117,Ba4Pr4Ta4Co4O24,39.961795806884766,38.614158630371094,3.8528316020965576
118,Ba4Pr4Ta4Fe4O24,31.520248413085938,27.937652587890625,4.104804992675781
119,Ba4Pr4Ta4Ni4O24,139.34507751464844,139.30560302734375,6.891768455505371
120,Ba4Pr4Ta6Co2O24,294.41571044921875,305.089111328125,16.318639755249023
121,Ba4Pr4Ta6Fe2O24,281.1024475097656,296.1431579589844,15.63846492767334
122,Ba4Pr4Ta6Ni2O24,367.6244201660156,373.0511474609375,25.66913414001465
123,Ba4Pr4Ta7Co1O24,280.87646484375,289.7274169921875,12.552115440368652
124,Ba4Pr4Ta7Fe1O24,286.0149230957031,297.08465576171875,15.74410629272461
125,Ba4Pr4Ti8O24,11.590498924255371,9.853561401367188,2.6649584770202637
126,Ba4Pr4V8O24,57.14438247680664,61.6639518737793,6.140598773956299
127,Ba4Pr4Zr4Co4O24,77.86843872070312,77.63806915283203,6.194125175476074
128,Ba4Pr4Zr4Fe4O24,126.77734375,126.72064208984375,20.128684997558594
129,Ba4Pr4Zr4Ni4O24,199.6845703125,207.308837890625,10.132781982421875
130,Ba4Pr4Zr6Co2O24,47.369346618652344,42.6862907409668,3.417642593383789
131,Ba4Pr4Zr6Fe2O24,202.28395080566406,206.64622497558594,12.832549095153809
132,Ba4Pr4Zr6Ni2O24,128.44886779785156,128.71670532226562,6.231529712677002
133,Ba4Pr4Zr7Co1O24,165.77842712402344,179.7549591064453,9.093404769897461
134,Ba4Pr4Zr7Fe1O24,175.56939697265625,186.08334350585938,8.836515426635742
135,Ba4Pr4Zr7Ni1O24,211.47682189941406,213.962890625,9.786279678344727
136,Ba4Sm4Fe8O24,157.71559143066406,156.20700073242188,8.19354248046875
137,Ba4Sm4Mn8O24,107.97506713867188,107.27064514160156,4.094082355499268
138,Ba4Sn4Fe8O24,468.03460693359375,481.6541442871094,42.22434997558594
139,Ba4Sn4Hf1Zr6Fe1O24,85.233642578125,82.36241149902344,5.691708087921143
140,Ba4Sn4Zr7Fe1O24,137.1260528564453,139.6002197265625,10.265382766723633
141,Ba4Sr4Al1Fe7O24,127.82579040527344,128.32464599609375,3.7856030464172363
142,Ba4Sr4Al2Fe6O24,149.85009765625,150.1269989013672,4.410498142242432
143,Ba4Sr4Al4Fe4O24,198.10665893554688,201.93014526367188,5.325773239135742
144,Ba4Sr4Al6Fe2O24,206.15823364257812,210.10260009765625,5.797611713409424
145,Ba4Sr4Al8O24,212.30252075195312,215.944091796875,7.521317005157471
146,Ba4Sr4Co4Ni4O24,223.624755859375,226.9881591796875,6.765927791595459
147,Ba4Sr4Co6Ni2O24,182.22097778320312,177.57659912109375,5.280930519104004
148,Ba4Sr4Co7Ni1O24,148.87388610839844,151.6466522216797,4.327812671661377
149,Ba4Sr4Co8O24,122.3160400390625,122.05276489257812,4.539661407470703
150,Ba4Sr4Cu8O24,288.486572265625,297.70703125,11.748929023742676
151,Ba4Sr4Fe1Co7O24,120.40352630615234,125.95539855957031,3.5638201236724854
152,Ba4Sr4Fe1Ni7O24,242.96546936035156,244.47982788085938,7.464843273162842
153,Ba4Sr4Fe2Co6O24,123.75401306152344,122.25942993164062,3.7529401779174805
154,Ba4Sr4Fe2Cu6O24,253.56044006347656,255.54330444335938,7.636963844299316
155,Ba4Sr4Fe2Ni6O24,228.16969299316406,229.54965209960938,7.476076602935791
156,Ba4Sr4Fe4Co4O24,126.79849243164062,128.07070922851562,4.010091781616211
157,Ba4Sr4Fe4Cu4O24,218.94639587402344,218.45919799804688,6.707152366638184
158,Ba4Sr4Fe4Ni4O24,184.9014434814453,187.6949920654297,6.4093756675720215
159,Ba4Sr4Fe6Co2O24,117.2491683959961,117.40048217773438,3.7120144367218018
160,Ba4Sr4Fe6Cu2O24,151.7974395751953,154.28826904296875,5.140594005584717
161,Ba4Sr4Fe6Ni2O24,137.58343505859375,141.24758911132812,4.328708171844482
162,Ba4Sr4Fe7Cu1O24,119.77883911132812,121.02831268310547,3.867910146713257
163,Ba4Sr4Fe7Ni1O24,113.09210968017578,115.86861419677734,3.78247332572937
164,Ba4Sr4Fe8O24,92.54373168945312,91.01969146728516,3.9254233837127686
165,Ba4Sr4Ga1Fe7O24,118.30265808105469,120.04267120361328,3.882075786590576
166,Ba4Sr4Ga2Fe6O24,145.1978302001953,147.09803771972656,5.0597734451293945
167,Ba4Sr4Ga4Fe4O24,202.68968200683594,206.8211669921875,6.3529839515686035
168,Ba4Sr4Ga6Fe2O24,251.77174377441406,253.69601440429688,8.12576675415039
169,Ba4Sr4Ga8O24,289.7129821777344,302.9574279785156,12.802124977111816
170,Ba4Sr4Mn1Co7O24,124.84257507324219,125.29918670654297,3.653768301010132
171,Ba4Sr4Mn1Fe7O24,97.9185791015625,99.56185150146484,3.243171215057373
172,Ba4Sr4Mn1Ni7O24,251.70347595214844,253.26803588867188,8.034394264221191
173,Ba4Sr4Mn2Co6O24,134.599609375,132.5423583984375,4.011609077453613
