Index,composition,target,pred-0,uncertainty
0,Ba1Sr7V8O24,29.74770736694336,30.095474243164062,3.1358301639556885
1,Ba2Ca6Fe8O24,171.60809326171875,179.61529541015625,6.589644908905029
2,Ba2Cd2Pr4Ni8O24,284.898193359375,286.2120361328125,11.341371536254883
3,Ba2Gd6Fe8O24,70.97341918945312,72.27782440185547,3.814720630645752
4,Ba2La6Co8O24,59.63499069213867,57.64811325073242,4.379991054534912
5,Ba2La6Fe8O24,0.0,-0.068878173828125,1.1560139656066895
6,Ba2La6Ga8O24,94.50621032714844,94.47455596923828,9.867801666259766
7,Ba2La6Mn8O24,43.36371994018555,45.36345291137695,3.11238956451416
8,Ba2La6Ni8O24,162.30857849121094,163.75270080566406,6.956556797027588
9,Ba2La6Sc8O24,14.094444274902344,13.987747192382812,4.714123725891113
10,Ba2La6Ti8O24,14.810051918029785,12.911758422851562,2.6643972396850586
11,Ba2Mg6Fe8O24,515.8053588867188,479.1530456542969,120.6588134765625
12,Ba2Nd6Fe8O24,132.8149871826172,130.791748046875,19.67180061340332
13,Ba2Pr6Cr8O24,33.65498352050781,32.432518005371094,4.931675910949707
14,Ba2Pr6Fe8O24,58.885318756103516,59.98286437988281,2.2510159015655518
15,Ba2Pr6Ga8O24,155.46507263183594,158.56295776367188,7.783578872680664
16,Ba2Pr6Mn8O24,51.309017181396484,50.09593200683594,2.4744510650634766
17,Ba2Pr6Ni8O24,162.89218139648438,165.09976196289062,7.060220718383789
18,Ba2Pr6Sc8O24,65.9849624633789,63.79444885253906,4.37223482131958
19,Ba2Pr6Ti8O24,10.174511909484863,6.68743896484375,2.48578143119812
20,Ba2Pr6V8O24,18.97350311279297,18.261642456054688,4.701581954956055
21,Ba2Sn2Pr4Ni8O24,276.34027099609375,279.4896240234375,11.628822326660156
22,Ba2Sr6Co8O24,106.74575805664062,106.37036895751953,4.304803848266602
23,Ba2Sr6Fe4Co4O24,109.48895263671875,108.24771118164062,3.3115110397338867
24,Ba2Sr6Fe4Ni4O24,183.2712860107422,184.0966796875,5.712456226348877
25,Ba2Sr6Fe6Co2O24,105.72218322753906,103.3209457397461,2.645848274230957
26,Ba2Sr6Fe6Ni2O24,135.95445251464844,136.4443817138672,4.247715473175049
27,Ba2Sr6Fe7Co1O24,113.0606460571289,106.4056625366211,2.681028127670288
28,Ba2Sr6Fe8O24,89.50296020507812,89.377685546875,2.944741725921631
29,Ba2Sr6Mn1Fe7O24,102.77542114257812,100.88229370117188,2.747875213623047
30,Ba2Sr6Mn2Fe6O24,96.03604125976562,95.30996704101562,3.036846160888672
