Index,composition,target,pred-0,uncertainty
0,Ba1Sr7V8O24,29.74770736694336,29.81092071533203,4.587249755859375
1,Ba2Bi2Pr4Co8O24,106.70233154296875,109.2561264038086,6.978544235229492
2,Ba2Cd2Pr4Ni8O24,284.898193359375,295.100830078125,11.631885528564453
3,Ba2Dy6Fe8O24,270.0079040527344,292.7342529296875,30.808513641357422
4,Ba2Gd6Fe8O24,70.97341918945312,71.60677337646484,5.336410045623779
5,Ba2Ho6Fe8O24,291.3846130371094,320.6698303222656,39.08300018310547
6,Ba2La6Co8O24,59.63499069213867,53.67393493652344,4.453373908996582
7,Ba2La6Cr8O24,16.66840934753418,18.50574493408203,3.8139569759368896
8,Ba2La6Fe8O24,0.0,-0.4886932373046875,0.9442497491836548
9,Ba2La6Ga8O24,94.50621032714844,96.46217346191406,9.228121757507324
10,Ba2La6Mn8O24,43.36371994018555,39.889774322509766,3.676654577255249
11,Ba2La6Ni8O24,162.30857849121094,169.17788696289062,7.070002555847168
12,Ba2La6Sc8O24,14.094444274902344,12.953559875488281,3.729820489883423
13,Ba2La6Ti8O24,14.810051918029785,16.16431427001953,6.189836502075195
14,Ba2La6V8O24,53.85203552246094,48.32793426513672,5.543124198913574
15,Ba2Mg6Fe8O24,515.8053588867188,535.907470703125,71.33221435546875
16,Ba2Nd6Fe8O24,132.8149871826172,156.22369384765625,11.812989234924316
17,Ba2Pr6Co8O24,62.494049072265625,59.964324951171875,4.620885372161865
18,Ba2Pr6Cr8O24,33.65498352050781,29.842544555664062,2.952116012573242
19,Ba2Pr6Fe8O24,58.885318756103516,62.25310134887695,3.345935344696045
20,Ba2Pr6Ga8O24,155.46507263183594,165.1154327392578,8.408353805541992
21,Ba2Pr6Mn8O24,51.309017181396484,45.6132698059082,4.149869441986084
22,Ba2Pr6Ni8O24,162.89218139648438,165.53079223632812,5.880777359008789
23,Ba2Pr6Ti8O24,10.174511909484863,9.178077697753906,4.616069793701172
24,Ba2Pr6V8O24,18.97350311279297,18.374191284179688,3.246896982192993
25,Ba2Sm6Fe8O24,178.23573303222656,179.27182006835938,12.322772026062012
26,Ba2Sn2Pr4Ni8O24,276.34027099609375,282.444580078125,10.534507751464844
27,Ba2Sr6Co8O24,106.74575805664062,108.25254821777344,3.932987689971924
28,Ba2Sr6Fe4Ni4O24,183.2712860107422,193.5148162841797,7.577884197235107
29,Ba2Sr6Fe6Co2O24,105.72218322753906,107.89364624023438,3.124483346939087
30,Ba2Sr6Fe7Co1O24,113.0606460571289,112.23445129394531,3.764698028564453
31,Ba2Sr6Fe7Ni1O24,110.28583526611328,113.70873260498047,4.599597454071045
32,Ba2Sr6Fe8O24,89.50296020507812,90.49520874023438,3.93949294090271
33,Ba2Sr6Mn1Fe7O24,102.77542114257812,101.18087005615234,3.5808985233306885
34,Ba2Sr6Mn2Fe6O24,96.03604125976562,97.5948715209961,3.178570032119751
35,Ba2Sr6Mn4Fe4O24,86.69975280761719,82.41162109375,5.669587135314941
36,Ba2Sr6Mn8O24,113.88619995117188,113.25733184814453,4.6133503913879395
37,Ba2Sr6Ni8O24,258.82806396484375,270.48016357421875,10.587873458862305
38,Ba2Sr6V8O24,42.133506774902344,43.16801834106445,5.101273536682129
39,Ba2Y6Co8O24,113.4830551147461,110.78125,7.676937103271484
40,Ba2Y6Cr8O24,101.75572967529297,94.94865417480469,11.576199531555176
