Index,composition,target,pred-0,uncertainty
0,Ba1Sr7V8O24,29.74770736694336,28.59375,2.3975486755371094
1,Ba2Ca6Fe8O24,171.60809326171875,174.05682373046875,6.837754249572754
2,Ba2Cd2Pr4Ni8O24,284.898193359375,281.6174011230469,11.152520179748535
3,Ba2Gd6Fe8O24,70.97341918945312,69.5384292602539,5.177107810974121
4,Ba2La6Co8O24,59.63499069213867,55.103370666503906,5.01861572265625
5,Ba2La6Fe8O24,0.0,-0.274505615234375,1.455855131149292
6,Ba2La6Ga8O24,94.50621032714844,89.42716217041016,7.408705711364746
7,Ba2La6Mn8O24,43.36371994018555,45.379066467285156,4.509326457977295
8,Ba2La6Ni8O24,162.30857849121094,165.8532257080078,7.4256486892700195
9,Ba2La6Sc8O24,14.094444274902344,10.796546936035156,4.123089790344238
10,Ba2La6Ti8O24,14.810051918029785,8.971206665039062,2.817906618118286
11,Ba2Mg6Fe8O24,515.8053588867188,569.7029418945312,49.168800354003906
12,Ba2Nd6Fe8O24,132.8149871826172,137.34527587890625,10.948698043823242
13,Ba2Pr6Cr8O24,33.65498352050781,36.21659851074219,4.834519863128662
14,Ba2Pr6Fe8O24,58.885318756103516,59.5720329284668,3.49094295501709
15,Ba2Pr6Ga8O24,155.46507263183594,163.90853881835938,7.380736827850342
16,Ba2Pr6Mn8O24,51.309017181396484,49.83900451660156,5.557997226715088
17,Ba2Pr6Ni8O24,162.89218139648438,161.9327392578125,7.436542510986328
18,Ba2Pr6Sc8O24,65.9849624633789,65.66371154785156,3.4452064037323
19,Ba2Pr6Ti8O24,10.174511909484863,7.046546936035156,2.728583335876465
20,Ba2Pr6V8O24,18.97350311279297,17.05414581298828,2.3839406967163086
21,Ba2Sn2Pr4Ni8O24,276.34027099609375,282.9986877441406,9.427526473999023
22,Ba2Sr6Co8O24,106.74575805664062,107.36918640136719,6.25661563873291
23,Ba2Sr6Fe4Co4O24,109.48895263671875,107.89020538330078,4.772078990936279
24,Ba2Sr6Fe4Ni4O24,183.2712860107422,180.0276641845703,7.994868755340576
25,Ba2Sr6Fe6Co2O24,105.72218322753906,100.51206970214844,4.69954776763916
26,Ba2Sr6Fe6Ni2O24,135.95445251464844,136.7471160888672,6.6990556716918945
27,Ba2Sr6Fe7Co1O24,113.0606460571289,109.12039947509766,5.045671463012695
28,Ba2Sr6Fe8O24,89.50296020507812,91.58592224121094,5.0840535163879395
29,Ba2Sr6Mn1Fe7O24,102.77542114257812,99.58326721191406,4.953001976013184
30,Ba2Sr6Mn2Fe6O24,96.03604125976562,95.1149673461914,4.704770565032959
