Index,composition,target,pred-0,uncertainty
0,Ba1Sr7V8O24,29.74770736694336,30.415420532226562,6.1899614334106445
1,Ba2Bi2Pr4Co8O24,106.70233154296875,102.72045135498047,7.6759724617004395
2,Ba2Ca6Fe8O24,171.60809326171875,173.63980102539062,13.268181800842285
3,Ba2Cd2Pr4Ni8O24,284.898193359375,292.7167053222656,11.541651725769043
4,Ba2Dy6Fe8O24,270.0079040527344,279.72442626953125,20.15113639831543
5,Ba2Gd6Fe8O24,70.97341918945312,66.54983520507812,7.382806301116943
6,Ba2Ho6Fe8O24,291.3846130371094,294.83465576171875,22.32112693786621
7,Ba2La6Co8O24,59.63499069213867,53.35760498046875,5.879001140594482
8,Ba2La6Cr8O24,16.66840934753418,9.620246887207031,5.495028495788574
9,Ba2La6Fe8O24,0.0,0.9907913208007812,2.7128732204437256
10,Ba2La6Ga8O24,94.50621032714844,87.97227478027344,11.775553703308105
11,Ba2La6Mn8O24,43.36371994018555,42.01844024658203,5.714375019073486
12,Ba2La6Ni8O24,162.30857849121094,172.29664611816406,9.231823921203613
13,Ba2La6Sc8O24,14.094444274902344,14.130439758300781,6.878026962280273
14,Ba2La6Ti8O24,14.810051918029785,8.55084228515625,5.292562484741211
15,Ba2La6V8O24,53.85203552246094,49.781776428222656,9.443840980529785
16,Ba2Mg6Fe8O24,515.8053588867188,517.307373046875,114.26221466064453
17,Ba2Nd6Fe8O24,132.8149871826172,130.11790466308594,14.525308609008789
18,Ba2Pr6Co8O24,62.494049072265625,58.158203125,5.3157148361206055
19,Ba2Pr6Cr8O24,33.65498352050781,23.235153198242188,5.879560470581055
20,Ba2Pr6Fe8O24,58.885318756103516,57.24092102050781,5.546384334564209
21,Ba2Pr6Ga8O24,155.46507263183594,156.1007080078125,8.2581148147583
22,Ba2Pr6Mn8O24,51.309017181396484,49.15940475463867,4.654561519622803
23,Ba2Pr6Sc8O24,65.9849624633789,66.19151306152344,7.573361396789551
24,Ba2Pr6Ti8O24,10.174511909484863,9.642257690429688,5.426199436187744
25,Ba2Pr6V8O24,18.97350311279297,15.513069152832031,4.3341240882873535
26,Ba2Sm6Fe8O24,178.23573303222656,174.40133666992188,17.09451675415039
27,Ba2Sn2Pr4Ni8O24,276.34027099609375,283.50689697265625,11.416398048400879
28,Ba2Sr6Fe4Co4O24,109.48895263671875,110.6865463256836,4.104926586151123
29,Ba2Sr6Fe4Ni4O24,183.2712860107422,178.89208984375,8.475764274597168
30,Ba2Sr6Fe6Ni2O24,135.95445251464844,134.797607421875,6.040452003479004
31,Ba2Sr6Fe7Co1O24,113.0606460571289,107.18661499023438,4.402876853942871
32,Ba2Sr6Fe7Ni1O24,110.28583526611328,112.59516143798828,4.912712097167969
33,Ba2Sr6Fe8O24,89.50296020507812,89.53410339355469,5.625941753387451
34,Ba2Sr6Mn1Fe7O24,102.77542114257812,97.4523696899414,4.590825080871582
35,Ba2Sr6Mn2Fe6O24,96.03604125976562,95.29963684082031,5.339945316314697
36,Ba2Sr6Mn4Fe4O24,86.69975280761719,86.41584777832031,5.271882057189941
37,Ba2Sr6Mn8O24,113.88619995117188,112.76497650146484,6.049121856689453
38,Ba2Sr6Ni8O24,258.82806396484375,267.903076171875,13.200690269470215
39,Ba2Sr6V8O24,42.133506774902344,45.26034164428711,10.174238204956055
40,Ba2Y6Co8O24,113.4830551147461,108.05204010009766,7.454463481903076
41,Ba2Y6Cr8O24,101.75572967529297,104.10345458984375,10.666424751281738
42,Ba2Y6Fe8O24,84.72896575927734,87.30618286132812,7.723188877105713
43,Ba2Y6Ga8O24,184.3874053955078,194.0008544921875,12.14127254486084
44,Ba2Y6Mn8O24,91.10598754882812,89.03184509277344,8.422637939453125
45,Ba2Y6Ni8O24,152.57089233398438,160.67230224609375,13.117585182189941
46,Ba2Y6Sc8O24,94.6025619506836,102.25030517578125,10.80752944946289
47,Ba2Y6Ti8O24,66.50125122070312,73.57679748535156,8.247796058654785
48,Ba2Y6V8O24,33.004798889160156,40.36798858642578,6.831079483032227
49,Ba3Bi1Pr4Co8O24,109.03340911865234,118.5347900390625,8.80788803100586
50,Ba3Bi4La1Fe8O24,171.95669555664062,173.83657836914062,10.504823684692383
51,Ba3Cd1Pr4Ni8O24,257.0759582519531,263.660888671875,11.675143241882324
52,Ba3Cd4La1Fe8O24,258.6653137207031,255.17152404785156,14.576391220092773
53,Ba3Sn1Pr4Ni8O24,263.8395690917969,273.88287353515625,11.34453296661377
54,Ba3Sn4La1Fe8O24,285.9481506347656,337.849365234375,47.76531219482422
55,Ba3Sr3La2Mn1Fe7O24,0.0,36.92211151123047,90.18067169189453
56,Ba4Ba4Mn2Fe6O24,271.9065856933594,139.30804443359375,190.3408203125
57,Ba4Bi4Fe8O24,187.39105224609375,181.05548095703125,12.391218185424805
58,Ba4Bi4Zr7Fe1O24,138.89285278320312,141.5907745361328,12.781310081481934
59,Ba4Ca4Co4Ni4O24,296.0959167480469,298.76947021484375,9.978001594543457
60,Ba4Ca4Co7Ni1O24,212.7566375732422,213.4830322265625,11.678876876831055
61,Ba4Ca4Fe1Ni7O24,332.2121276855469,330.9623718261719,14.36379337310791
62,Ba4Ca4Fe2Co6O24,205.56402587890625,187.57554626464844,8.845804214477539
63,Ba4Ca4Fe2Ni6O24,317.35687255859375,309.00628662109375,12.446133613586426
64,Ba4Ca4Fe8O24,163.1857452392578,168.6593017578125,12.94411563873291
65,Ba4Ca4Mn1Ni7O24,349.60540771484375,348.02691650390625,15.121426582336426
66,Ba4Ca4Mn2Co6O24,197.12413024902344,192.74472045898438,8.909335136413574
67,Ba4Ca4Mn2Ni6O24,346.0879211425781,333.40875244140625,14.749410629272461
68,Ba4Ca4Mn4Co4O24,195.67276000976562,196.195556640625,7.322503566741943
69,Ba4Ca4Mn4Ni4O24,313.7228698730469,289.21881103515625,13.050969123840332
70,Ba4Ca4Mn6Co2O24,198.59266662597656,203.50686645507812,9.315820693969727
71,Ba4Ca4Mn6Fe2O24,192.0104217529297,185.13613891601562,7.884174823760986
72,Ba4Ca4Mn6Ni2O24,234.96885681152344,235.97457885742188,10.646344184875488
73,Ba4Ca4Mn7Co1O24,206.61013793945312,201.08486938476562,10.088438034057617
74,Ba4Ca4Mn7Fe1O24,192.71275329589844,194.25389099121094,9.36376667022705
75,Ba4Ca4Mn7Ni1O24,213.33322143554688,212.83401489257812,10.57127857208252
76,Ba4Ca4Ni4Co4O24,330.9399108886719,298.76947021484375,9.977999687194824
77,Ba4Ca4Ni6Co2O24,364.70709228515625,367.87127685546875,13.301657676696777
78,Ba4Ca4Ni7Co1O24,354.7377624511719,363.576416015625,14.722197532653809
79,Ba4Cd4Fe8O24,278.98468017578125,279.0337219238281,16.54828453063965
80,Ba4Cd4Hf1Zr6Fe1O24,98.58075714111328,100.07050323486328,11.076688766479492
81,Ba4Cd4Zr7Fe1O24,151.5536651611328,174.45433044433594,19.829673767089844
82,Ba4Ce4Mn8O24,119.11416625976562,118.8256607055664,5.595376968383789
83,Ba4Dy4Fe8O24,236.1773223876953,247.41552734375,17.054718017578125
84,Ba4Dy4Mn8O24,137.40870666503906,138.5811767578125,5.241758346557617
85,Ba4Er4Mn8O24,150.9998779296875,151.64625549316406,9.568320274353027
86,Ba4Gd4Co8O24,130.59739685058594,131.1864013671875,9.10923957824707
87,Ba4Gd4Fe8O24,108.66685485839844,106.56771087646484,7.906948089599609
88,Ba4Gd4Mn8O24,105.69316864013672,106.16691589355469,8.293163299560547
89,Ba4Ho4Fe8O24,254.26504516601562,285.413818359375,20.94243049621582
90,Ba4Ho4Mn8O24,144.19456481933594,140.79734802246094,5.447598934173584
91,Ba4La1Mn8Zn3O24,244.55892944335938,250.78713989257812,13.00131893157959
92,Ba4La1Zn3Co8O24,259.72113037109375,267.1885986328125,11.6608247756958
93,Ba4La1Zn3Fe8O24,253.58485412597656,250.2545166015625,13.680874824523926
94,Ba4La1Zn3Ni8O24,0.0,387.55755615234375,477.67266845703125
95,Ba4La4Co8O24,117.65052795410156,118.77434539794922,6.230719566345215
96,Ba4La4Cr8O24,62.167964935302734,61.31615447998047,9.14964485168457
97,Ba4La4Fe6Co2O24,106.616455078125,97.71868133544922,7.940668106079102
98,Ba4La4Fe8O24,3.608107328414917,6.397666931152344,4.951578617095947
99,Ba4La4Ga8O24,169.76937866210938,154.05906677246094,13.246150970458984
100,Ba4La4Mn8O24,78.0094985961914,75.91162109375,7.389167308807373
101,Ba4La4Ni8O24,210.80892944335938,215.39678955078125,9.831062316894531
102,Ba4La4Sc8O24,42.295894622802734,32.937095642089844,8.44292163848877
103,Ba4La4V8O24,79.64652252197266,78.6925048828125,13.289543151855469
104,Ba4Nd4Fe8O24,122.38966369628906,113.84331512451172,10.748735427856445
105,Ba4Nd4Mn8O24,93.96023559570312,91.32435607910156,6.093223571777344
106,Ba4Pr4Co8O24,113.9014892578125,113.81377410888672,8.32949447631836
107,Ba4Pr4Fe8O24,78.18172454833984,82.64411926269531,8.05313777923584
108,Ba4Pr4Ga8O24,234.8007049560547,235.2245330810547,11.927350997924805
109,Ba4Pr4Hf4Co4O24,99.76252746582031,95.47293090820312,8.219403266906738
110,Ba4Pr4Hf4Fe4O24,0.0,110.8459243774414,117.33749389648438
111,Ba4Pr4Hf6Co2O24,48.46453094482422,35.74152374267578,5.7262420654296875
112,Ba4Pr4Hf6Fe2O24,139.7631378173828,135.22579956054688,12.449653625488281
113,Ba4Pr4Hf6Ni2O24,140.53854370117188,159.31314086914062,13.784549713134766
114,Ba4Pr4Hf7Fe1O24,197.2462615966797,201.24472045898438,21.257596969604492
115,Ba4Pr4Hf7Ni1O24,229.06468200683594,239.27366638183594,23.17463493347168
116,Ba4Pr4Mn6Co2O24,86.53565979003906,105.43112182617188,6.087583541870117
117,Ba4Pr4Mn6Cu2O24,132.10902404785156,132.8352813720703,6.469966888427734
118,Ba4Pr4Mn6Fe2O24,80.4591064453125,93.86980438232422,5.540229320526123
119,Ba4Pr4Mn6Ni2O24,112.57384490966797,132.18360900878906,6.758267879486084
120,Ba4Pr4Mn8O24,53.5428581237793,60.63086700439453,6.756589889526367
121,Ba4Pr4Nb4Co4O24,52.0286750793457,39.887115478515625,5.826148986816406
122,Ba4Pr4Nb4Fe4O24,42.168975830078125,31.35828399658203,5.754239082336426
123,Ba4Pr4Nb4Ni4O24,134.50643920898438,122.2403793334961,8.015355110168457
124,Ba4Pr4Nb6Fe2O24,211.46070861816406,210.81741333007812,19.425296783447266
125,Ba4Pr4Nb6Ni2O24,321.98956298828125,343.2784423828125,21.53438377380371
126,Ba4Pr4Nb7Co1O24,207.51571655273438,199.8348388671875,23.186559677124023
127,Ba4Pr4Nb7Fe1O24,202.66455078125,206.0428466796875,20.421323776245117
128,Ba4Pr4Ni8O24,214.36416625976562,226.00462341308594,10.019827842712402
129,Ba4Pr4Sc8O24,94.3019027709961,95.91559600830078,8.794326782226562
130,Ba4Pr4Ta4Co4O24,39.961795806884766,32.54864501953125,5.003920555114746
131,Ba4Pr4Ta4Fe4O24,31.520248413085938,32.18182373046875,6.071665287017822
132,Ba4Pr4Ta4Ni4O24,139.34507751464844,129.99237060546875,9.943552017211914
133,Ba4Pr4Ta6Co2O24,294.41571044921875,296.89288330078125,19.57911491394043
134,Ba4Pr4Ta6Fe2O24,281.1024475097656,285.14788818359375,18.229238510131836
135,Ba4Pr4Ta6Ni2O24,367.6244201660156,381.909912109375,22.41171646118164
136,Ba4Pr4Ta7Co1O24,280.87646484375,286.8186950683594,19.023313522338867
137,Ba4Pr4Ta7Fe1O24,286.0149230957031,283.25616455078125,17.14611053466797
138,Ba4Pr4Ta7Ni1O24,299.6924743652344,319.6671142578125,18.93288230895996
139,Ba4Pr4Ti8O24,11.590498924255371,18.74524688720703,10.456579208374023
140,Ba4Pr4V8O24,57.14438247680664,39.83031463623047,8.743521690368652
141,Ba4Pr4Zr4Co4O24,77.86843872070312,76.24703216552734,7.949678897857666
142,Ba4Pr4Zr4Fe4O24,126.77734375,135.3658905029297,49.6451530456543
143,Ba4Pr4Zr4Ni4O24,199.6845703125,200.126708984375,16.230566024780273
144,Ba4Pr4Zr6Co2O24,47.369346618652344,25.799179077148438,4.980130672454834
145,Ba4Pr4Zr6Fe2O24,202.28395080566406,195.46432495117188,31.897062301635742
146,Ba4Pr4Zr6Ni2O24,128.44886779785156,149.2633056640625,20.06720542907715
147,Ba4Pr4Zr7Co1O24,165.77842712402344,174.87802124023438,25.839357376098633
148,Ba4Pr4Zr7Fe1O24,175.56939697265625,183.41439819335938,23.167503356933594
149,Ba4Pr4Zr7Ni1O24,211.47682189941406,215.6219940185547,24.697757720947266
150,Ba4Sm4Fe8O24,157.71559143066406,163.51437377929688,11.863473892211914
151,Ba4Sn4Fe8O24,468.03460693359375,484.3914794921875,57.5123405456543
152,Ba4Sn4Hf1Zr6Fe1O24,85.233642578125,80.1446762084961,6.080440044403076
153,Ba4Sn4Zr7Fe1O24,137.1260528564453,135.60345458984375,13.068779945373535
154,Ba4Sr4Al1Fe7O24,127.82579040527344,120.57952880859375,5.4636054039001465
155,Ba4Sr4Al2Fe6O24,149.85009765625,145.22984313964844,7.675203800201416
156,Ba4Sr4Al4Fe4O24,198.10665893554688,183.03857421875,10.504497528076172
157,Ba4Sr4Al6Fe2O24,206.15823364257812,205.48321533203125,12.766952514648438
158,Ba4Sr4Al8O24,212.30252075195312,215.7300262451172,13.842137336730957
159,Ba4Sr4Co4Ni4O24,223.624755859375,221.59417724609375,8.422585487365723
160,Ba4Sr4Co7Ni1O24,148.87388610839844,148.18597412109375,6.431486129760742
161,Ba4Sr4Co8O24,122.3160400390625,125.60877990722656,6.483828544616699
162,Ba4Sr4Cu8O24,288.486572265625,289.1825866699219,13.748214721679688
163,Ba4Sr4Fe1Co7O24,120.40352630615234,124.33189392089844,5.4353532791137695
164,Ba4Sr4Fe1Ni7O24,242.96546936035156,247.19927978515625,11.275816917419434
165,Ba4Sr4Fe2Co6O24,123.75401306152344,123.81140899658203,5.881538391113281
166,Ba4Sr4Fe2Cu6O24,253.56044006347656,251.4108428955078,10.469483375549316
167,Ba4Sr4Fe2Ni6O24,228.16969299316406,233.4046630859375,10.138689994812012
168,Ba4Sr4Fe4Co4O24,126.79849243164062,121.07465362548828,5.003857612609863
169,Ba4Sr4Fe4Cu4O24,218.94639587402344,209.09255981445312,8.922289848327637
170,Ba4Sr4Fe4Ni4O24,184.9014434814453,189.7438507080078,8.608538627624512
171,Ba4Sr4Fe6Co2O24,117.2491683959961,116.91146087646484,5.880436897277832
172,Ba4Sr4Fe6Cu2O24,151.7974395751953,151.25759887695312,7.864617347717285
173,Ba4Sr4Fe6Ni2O24,137.58343505859375,142.536865234375,7.923879623413086
174,Ba4Sr4Fe7Cu1O24,119.77883911132812,115.63235473632812,5.334804058074951
175,Ba4Sr4Fe7Ni1O24,113.09210968017578,117.51592254638672,5.677562236785889
176,Ba4Sr4Fe8O24,92.54373168945312,95.68089294433594,8.046833992004395
177,Ba4Sr4Ga1Fe7O24,118.30265808105469,114.87813568115234,5.083845138549805
178,Ba4Sr4Ga2Fe6O24,145.1978302001953,146.41323852539062,7.0823798179626465
179,Ba4Sr4Ga4Fe4O24,202.68968200683594,202.5044708251953,9.293426513671875
180,Ba4Sr4Ga6Fe2O24,251.77174377441406,251.8155059814453,12.07351303100586
181,Ba4Sr4Mn1Co7O24,124.84257507324219,122.35326385498047,5.244983196258545
182,Ba4Sr4Mn1Fe7O24,97.9185791015625,101.58441925048828,5.975736618041992
183,Ba4Sr4Mn1Ni7O24,251.70347595214844,259.49005126953125,11.578950881958008
184,Ba4Sr4Mn2Co6O24,134.599609375,129.34429931640625,7.070163249969482
185,Ba4Sr4Mn2Fe6O24,104.37297058105469,107.33319854736328,23.5356502532959
186,Ba4Sr4Mn4Co4O24,138.0912322998047,134.84840393066406,5.382073402404785
187,Ba4Sr4Mn4Ni4O24,199.57809448242188,203.447509765625,9.103204727172852
188,Ba4Sr4Mn6Co2O24,165.10972595214844,151.39056396484375,6.829744338989258
189,Ba4Sr4Mn6Fe2O24,126.81816864013672,127.31573486328125,5.2440009117126465
190,Ba4Sr4Mn6Ni2O24,180.03517150878906,179.19247436523438,7.7780656814575195
191,Ba4Sr4Mn7Co1O24,162.78421020507812,147.12838745117188,6.548398494720459
192,Ba4Sr4Mn7Fe1O24,133.88336181640625,132.93707275390625,5.4753289222717285
193,Ba4Sr4Mn7Ni1O24,160.43479919433594,152.95765686035156,6.4263739585876465
194,Ba4Sr4Mn8O24,137.79190063476562,138.18418884277344,6.9132490158081055
195,Ba4Sr4Ni4Co4O24,227.71775817871094,221.59414672851562,8.42258358001709
196,Ba4Sr4Ni6Co2O24,283.04241943359375,285.66815185546875,11.739152908325195
197,Ba4Sr4Ni7Co1O24,272.87158203125,274.7546691894531,12.09553337097168
198,Ba4Sr4Ni8O24,296.6302185058594,286.6197509765625,14.524538040161133
199,Ba4Sr4V8O24,66.96310424804688,66.86154174804688,15.991985321044922
200,Ba4Sr4Zn1Fe7O24,119.77498626708984,116.11174774169922,6.2621235847473145
201,Ba4Sr4Zn4Fe4O24,219.40213012695312,227.28663635253906,11.253989219665527
202,Ba4Sr4Zn6Fe2O24,294.8931884765625,276.76580810546875,13.129858016967773
203,Ba4Sr4Zn8O24,377.50201416015625,361.4519348144531,22.91221046447754
204,Ba4Y4Co8O24,136.25299072265625,144.5553741455078,9.652099609375
205,Ba4Y4Cr8O24,160.8491668701172,173.66323852539062,25.718952178955078
206,Ba4Y4Fe8O24,120.02645111083984,117.48783111572266,9.490405082702637
207,Ba4Y4Ga8O24,267.85443115234375,265.04461669921875,16.15317726135254
208,Ba4Y4Mn8O24,124.63084411621094,124.72522735595703,14.151455879211426
209,Ba4Y4Ni8O24,190.87088012695312,196.1143035888672,18.29403305053711
210,Ba4Y4Sc8O24,126.61616516113281,128.77734375,10.652950286865234
211,Ba4Y4Ti8O24,70.04324340820312,61.83463668823242,11.58056354522705
