Index,composition,target,pred-0,uncertainty
0,Ba1Sr7V8O24,29.74770736694336,27.609474182128906,3.8605692386627197
1,Ba2Bi2Pr4Co8O24,106.70233154296875,102.46072387695312,3.0647494792938232
2,Ba2Cd2Pr4Ni8O24,284.898193359375,282.72540283203125,8.166698455810547
3,Ba2Dy6Fe8O24,270.0079040527344,276.710205078125,18.601585388183594
4,Ba2Gd6Fe8O24,70.97341918945312,59.82597351074219,4.0302324295043945
5,Ba2Ho6Fe8O24,291.3846130371094,298.39501953125,15.749641418457031
6,Ba2La6Co8O24,59.63499069213867,54.108680725097656,3.3830113410949707
7,Ba2La6Cr8O24,16.66840934753418,12.124969482421875,5.297564506530762
8,Ba2La6Fe8O24,0.0,-0.400146484375,1.0576910972595215
9,Ba2La6Ga8O24,94.50621032714844,92.7335205078125,6.083138465881348
10,Ba2La6Mn8O24,43.36371994018555,40.14326858520508,3.5931754112243652
11,Ba2La6Ni8O24,162.30857849121094,160.05673217773438,5.797157287597656
12,Ba2La6Sc8O24,14.094444274902344,3.669189453125,3.5503246784210205
13,Ba2La6Ti8O24,14.810051918029785,9.835350036621094,3.648315668106079
14,Ba2La6V8O24,53.85203552246094,55.72441101074219,7.273287296295166
15,Ba2Mg6Fe8O24,515.8053588867188,507.9874267578125,31.23763084411621
16,Ba2Nd6Fe8O24,132.8149871826172,142.40658569335938,11.763854026794434
17,Ba2Pr6Co8O24,62.494049072265625,60.963775634765625,3.262831211090088
18,Ba2Pr6Cr8O24,33.65498352050781,23.813552856445312,4.513455867767334
19,Ba2Pr6Fe8O24,58.885318756103516,60.36459732055664,2.65917706489563
20,Ba2Pr6Ga8O24,155.46507263183594,153.97116088867188,6.1329426765441895
21,Ba2Pr6Mn8O24,51.309017181396484,47.62313461303711,3.711217164993286
22,Ba2Pr6Ni8O24,162.89218139648438,161.78268432617188,5.329066276550293
23,Ba2Pr6Ti8O24,10.174511909484863,9.313926696777344,4.77677583694458
24,Ba2Pr6V8O24,18.97350311279297,11.625221252441406,5.281731605529785
25,Ba2Sm6Fe8O24,178.23573303222656,177.2487335205078,12.66362476348877
26,Ba2Sn2Pr4Ni8O24,276.34027099609375,275.7978515625,7.788370609283447
27,Ba2Sr6Co8O24,106.74575805664062,107.40265655517578,4.630864143371582
28,Ba2Sr6Fe4Ni4O24,183.2712860107422,182.63674926757812,5.210263729095459
29,Ba2Sr6Fe6Co2O24,105.72218322753906,105.53367614746094,2.830031394958496
30,Ba2Sr6Fe7Co1O24,113.0606460571289,109.40675354003906,2.9377293586730957
31,Ba2Sr6Fe7Ni1O24,110.28583526611328,114.26272583007812,2.996108055114746
32,Ba2Sr6Fe8O24,89.50296020507812,87.74281311035156,3.9445230960845947
33,Ba2Sr6Mn1Fe7O24,102.77542114257812,101.8448715209961,2.651303768157959
34,Ba2Sr6Mn2Fe6O24,96.03604125976562,95.93486785888672,2.7025699615478516
35,Ba2Sr6Mn4Fe4O24,86.69975280761719,84.06814575195312,2.488478422164917
36,Ba2Sr6Mn8O24,113.88619995117188,111.84056091308594,4.5624542236328125
37,Ba2Sr6Ni8O24,258.82806396484375,268.6014404296875,9.258073806762695
38,Ba2Sr6V8O24,42.133506774902344,37.52043914794922,4.9527201652526855
39,Ba2Y6Co8O24,113.4830551147461,108.14351654052734,5.988347053527832
